data_czas,kod_stacji,nazwa_stacji,rok,miesiac,dzien,godzina,temperatura_C,wilgotnosc_proc,punkt_rosy_C,cisnienie_hPa,cisnienie_msl_hPa,kierunek_wiatru,predkosc_wiatru,poryw_wiatru,zachmurzenie_oktanty,pogoda_biezaca,pogoda_ubiegla,opad_mm_6h,status_opadu_6h,rodzaj_opadu_6h,snieg_cm
2025-04-10 18:00:00,351150400,ZIELONA GÓRA,2025,4,10,18,10.4,54,1.5,996.1,1019.5,284.0,3.0,,7.0,1,2.0,,9.0,,
2025-04-10 19:00:00,351150400,ZIELONA GÓRA,2025,4,10,19,9.5,60,2.1,995.8,1019.3,277.0,4.0,,5.0,1,2.0,,8.0,,
2025-04-10 20:00:00,351150400,ZIELONA GÓRA,2025,4,10,20,9.0,62,2.1,995.5,1019.0,277.0,4.0,,7.0,1,2.0,,8.0,,
2025-04-10 21:00:00,351150400,ZIELONA GÓRA,2025,4,10,21,9.1,60,1.7,994.7,1018.2,269.0,4.0,,,0,,,8.0,,
2025-04-10 22:00:00,351150400,ZIELONA GÓRA,2025,4,10,22,8.9,64,2.5,993.9,1017.4,276.0,5.0,,,0,,,8.0,,
2025-04-10 23:00:00,351150400,ZIELONA GÓRA,2025,4,10,23,7.7,70,2.6,993.1,1016.7,271.0,4.0,9.0,,0,,,8.0,,
2025-04-11 00:00:00,351150400,ZIELONA GÓRA,2025,4,11,0,7.1,73,2.6,992.0,1015.6,274.0,5.0,11.0,,0,,,9.0,,
2025-04-11 01:00:00,351150400,ZIELONA GÓRA,2025,4,11,1,6.7,76,2.8,991.0,1014.6,274.0,5.0,11.0,,0,,,8.0,,
2025-04-11 02:00:00,351150400,ZIELONA GÓRA,2025,4,11,2,6.3,78,2.7,990.2,1013.8,280.0,5.0,10.0,,0,,,8.0,,
2025-04-11 03:00:00,351150400,ZIELONA GÓRA,2025,4,11,3,6.1,79,2.7,990.0,1013.6,291.0,6.0,12.0,,0,,,8.0,,
2025-04-11 04:00:00,351150400,ZIELONA GÓRA,2025,4,11,4,6.3,79,2.9,989.7,1013.3,311.0,5.0,,,0,,,8.0,,
2025-04-11 05:00:00,351150400,ZIELONA GÓRA,2025,4,11,5,5.5,77,1.8,990.4,1014.1,311.0,7.0,12.0,8.0,0,,,8.0,,
2025-04-11 06:00:00,351150400,ZIELONA GÓRA,2025,4,11,6,5.6,77,1.9,990.4,1014.1,290.0,4.0,,8.0,2,,,9.0,,
2025-04-11 07:00:00,351150400,ZIELONA GÓRA,2025,4,11,7,6.0,78,2.5,990.4,1014.0,292.0,4.0,9.0,8.0,2,2.0,,8.0,,
2025-04-11 08:00:00,351150400,ZIELONA GÓRA,2025,4,11,8,6.5,78,2.9,990.7,1014.3,289.0,5.0,,8.0,2,2.0,,8.0,,
2025-04-11 09:00:00,351150400,ZIELONA GÓRA,2025,4,11,9,7.6,74,3.3,990.7,1014.2,294.0,5.0,10.0,7.0,1,2.0,,8.0,,
2025-04-11 10:00:00,351150400,ZIELONA GÓRA,2025,4,11,10,8.0,72,3.3,990.9,1014.4,295.0,5.0,,7.0,2,2.0,,8.0,,
2025-04-11 11:00:00,351150400,ZIELONA GÓRA,2025,4,11,11,9.9,62,3.0,990.9,1014.2,305.0,5.0,10.0,7.0,2,2.0,,8.0,,
2025-04-11 12:00:00,351150400,ZIELONA GÓRA,2025,4,11,12,9.2,70,4.0,991.2,1014.6,303.0,4.0,10.0,8.0,3,2.0,,9.0,,
2025-04-11 13:00:00,351150400,ZIELONA GÓRA,2025,4,11,13,9.0,72,4.2,991.5,1014.9,308.0,4.0,,8.0,2,2.0,,8.0,,
2025-04-11 14:00:00,351150400,ZIELONA GÓRA,2025,4,11,14,9.2,71,4.2,991.6,1015.0,317.0,5.0,11.0,8.0,2,2.0,,8.0,,
2025-04-11 15:00:00,351150400,ZIELONA GÓRA,2025,4,11,15,9.2,72,4.4,991.8,1015.2,313.0,3.0,,8.0,2,2.0,,8.0,,
2025-04-11 16:00:00,351150400,ZIELONA GÓRA,2025,4,11,16,8.9,77,5.1,992.2,1015.6,307.0,4.0,,8.0,2,2.0,,8.0,,
2025-04-11 17:00:00,351150400,ZIELONA GÓRA,2025,4,11,17,8.3,88,6.4,992.4,1015.9,312.0,4.0,,8.0,60,2.0,,8.0,,
2025-04-11 18:00:00,351150400,ZIELONA GÓRA,2025,4,11,18,7.8,95,7.0,992.8,1016.3,329.0,3.0,,8.0,61,2.0,0.0,,6.0,
2025-04-11 19:00:00,351150400,ZIELONA GÓRA,2025,4,11,19,7.9,95,7.1,993.3,1016.8,319.0,2.0,,8.0,60,6.0,,8.0,,
2025-04-11 20:00:00,351150400,ZIELONA GÓRA,2025,4,11,20,8.1,92,6.9,993.4,1016.9,290.0,1.0,,8.0,21,6.0,,8.0,,
2025-04-11 21:00:00,351150400,ZIELONA GÓRA,2025,4,11,21,8.7,85,6.3,993.3,1016.8,287.0,1.0,,,0,,,8.0,,
2025-04-11 22:00:00,351150400,ZIELONA GÓRA,2025,4,11,22,8.0,90,6.5,993.5,1017.0,216.0,1.0,,,0,,,8.0,,
2025-04-11 23:00:00,351150400,ZIELONA GÓRA,2025,4,11,23,7.8,91,6.4,993.5,1017.1,201.0,1.0,,,0,,,8.0,,
2025-04-12 00:00:00,351150400,ZIELONA GÓRA,2025,4,12,0,8.1,87,6.1,993.4,1016.9,225.0,1.0,,,0,,0.0,,,
2025-04-12 01:00:00,351150400,ZIELONA GÓRA,2025,4,12,1,8.3,85,5.9,993.0,1016.5,221.0,1.0,,,0,,,8.0,,
2025-04-12 02:00:00,351150400,ZIELONA GÓRA,2025,4,12,2,7.9,87,5.9,993.0,1016.5,183.0,1.0,,,0,,,8.0,,
2025-04-12 03:00:00,351150400,ZIELONA GÓRA,2025,4,12,3,7.8,88,5.9,992.9,1016.4,181.0,1.0,,,0,,,8.0,,
2025-04-12 04:00:00,351150400,ZIELONA GÓRA,2025,4,12,4,7.7,88,5.8,993.0,1016.6,188.0,1.0,,,0,,,8.0,,
2025-04-12 05:00:00,351150400,ZIELONA GÓRA,2025,4,12,5,8.7,80,5.4,992.9,1016.4,155.0,2.0,,8.0,0,,,8.0,,
2025-04-12 06:00:00,351150400,ZIELONA GÓRA,2025,4,12,6,8.5,84,5.9,993.0,1016.5,162.0,1.0,,7.0,1,,,9.0,,
2025-04-12 07:00:00,351150400,ZIELONA GÓRA,2025,4,12,7,10.1,76,6.1,993.1,1016.5,182.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-12 08:00:00,351150400,ZIELONA GÓRA,2025,4,12,8,11.0,73,6.3,993.3,1016.6,183.0,2.0,,7.0,3,2.0,,8.0,,
2025-04-12 09:00:00,351150400,ZIELONA GÓRA,2025,4,12,9,12.3,68,6.6,993.2,1016.4,177.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-12 10:00:00,351150400,ZIELONA GÓRA,2025,4,12,10,14.0,62,6.8,992.9,1015.9,193.0,2.0,,7.0,2,2.0,,8.0,,
2025-04-12 11:00:00,351150400,ZIELONA GÓRA,2025,4,12,11,15.1,58,6.9,992.5,1015.4,250.0,2.0,,7.0,3,2.0,,8.0,,
2025-04-12 12:00:00,351150400,ZIELONA GÓRA,2025,4,12,12,16.1,56,7.3,992.0,1014.8,257.0,2.0,,7.0,1,2.0,,9.0,,
2025-04-12 13:00:00,351150400,ZIELONA GÓRA,2025,4,12,13,16.8,53,7.2,991.5,1014.3,299.0,2.0,,6.0,3,2.0,,8.0,,
2025-04-12 14:00:00,351150400,ZIELONA GÓRA,2025,4,12,14,17.1,51,6.9,990.9,1013.6,153.0,2.0,,6.0,1,2.0,,8.0,,
2025-04-12 15:00:00,351150400,ZIELONA GÓRA,2025,4,12,15,17.3,51,7.1,990.3,1013.0,164.0,2.0,,6.0,3,2.0,,8.0,,
2025-04-12 16:00:00,351150400,ZIELONA GÓRA,2025,4,12,16,17.3,49,6.5,989.8,1012.5,157.0,2.0,,6.0,1,2.0,,8.0,,
2025-04-12 17:00:00,351150400,ZIELONA GÓRA,2025,4,12,17,16.8,51,6.6,989.3,1012.0,162.0,1.0,,2.0,1,1.0,,8.0,,
2025-04-12 18:00:00,351150400,ZIELONA GÓRA,2025,4,12,18,14.7,58,6.5,989.2,1012.1,118.0,1.0,,1.0,1,1.0,,9.0,,
2025-04-12 19:00:00,351150400,ZIELONA GÓRA,2025,4,12,19,14.0,62,6.8,989.2,1012.1,129.0,2.0,,1.0,2,0.0,,8.0,,
2025-04-12 20:00:00,351150400,ZIELONA GÓRA,2025,4,12,20,13.1,65,6.7,988.7,1011.7,136.0,2.0,,1.0,2,0.0,,8.0,,
2025-04-12 21:00:00,351150400,ZIELONA GÓRA,2025,4,12,21,12.2,69,6.7,988.3,1011.4,141.0,2.0,,,0,,,8.0,,
2025-04-12 22:00:00,351150400,ZIELONA GÓRA,2025,4,12,22,11.9,69,6.4,987.9,1011.0,149.0,3.0,,,0,,,8.0,,
2025-04-12 23:00:00,351150400,ZIELONA GÓRA,2025,4,12,23,10.7,72,5.9,987.7,1010.9,144.0,2.0,,,0,,,8.0,,
2025-04-13 00:00:00,351150400,ZIELONA GÓRA,2025,4,13,0,9.7,76,5.7,987.4,1010.7,136.0,2.0,,,0,,,9.0,,
2025-04-13 01:00:00,351150400,ZIELONA GÓRA,2025,4,13,1,9.2,78,5.6,987.2,1010.5,141.0,2.0,,,0,,,8.0,,
2025-04-13 02:00:00,351150400,ZIELONA GÓRA,2025,4,13,2,8.8,78,5.2,987.0,1010.3,144.0,1.0,,,0,,,8.0,,
2025-04-13 03:00:00,351150400,ZIELONA GÓRA,2025,4,13,3,9.9,71,4.9,986.3,1009.5,157.0,2.0,,,0,,,8.0,,
2025-04-13 04:00:00,351150400,ZIELONA GÓRA,2025,4,13,4,7.9,81,4.8,985.8,1009.2,132.0,3.0,,,0,,,8.0,,
2025-04-13 05:00:00,351150400,ZIELONA GÓRA,2025,4,13,5,7.7,81,4.6,985.4,1008.8,129.0,3.0,,1.0,0,,,8.0,,
2025-04-13 06:00:00,351150400,ZIELONA GÓRA,2025,4,13,6,10.1,71,5.1,985.2,1008.4,131.0,3.0,,1.0,1,,,9.0,,
2025-04-13 07:00:00,351150400,ZIELONA GÓRA,2025,4,13,7,11.9,68,6.2,985.2,1008.2,174.0,2.0,,1.0,2,0.0,,8.0,,
2025-04-13 08:00:00,351150400,ZIELONA GÓRA,2025,4,13,8,14.7,59,6.8,985.2,1008.0,169.0,2.0,,3.0,3,0.0,,8.0,,
2025-04-13 09:00:00,351150400,ZIELONA GÓRA,2025,4,13,9,16.5,51,6.3,985.0,1007.6,191.0,3.0,,6.0,3,1.0,,8.0,,
2025-04-13 10:00:00,351150400,ZIELONA GÓRA,2025,4,13,10,18.2,47,6.7,984.7,1007.2,158.0,3.0,,6.0,2,2.0,,8.0,,
2025-04-13 11:00:00,351150400,ZIELONA GÓRA,2025,4,13,11,19.5,44,6.9,984.5,1006.9,177.0,3.0,,6.0,2,2.0,,8.0,,
2025-04-13 12:00:00,351150400,ZIELONA GÓRA,2025,4,13,12,19.9,43,6.9,984.3,1006.7,197.0,3.0,,7.0,3,1.0,,9.0,,
2025-04-13 13:00:00,351150400,ZIELONA GÓRA,2025,4,13,13,21.1,38,6.2,983.9,1006.2,204.0,4.0,,7.0,3,2.0,,8.0,,
2025-04-13 14:00:00,351150400,ZIELONA GÓRA,2025,4,13,14,21.1,39,6.6,983.9,1006.2,212.0,3.0,,7.0,2,2.0,,8.0,,
2025-04-13 15:00:00,351150400,ZIELONA GÓRA,2025,4,13,15,20.4,41,6.7,983.9,1006.2,197.0,3.0,,7.0,3,2.0,,8.0,,
2025-04-13 16:00:00,351150400,ZIELONA GÓRA,2025,4,13,16,19.5,45,7.2,984.0,1006.4,197.0,3.0,,7.0,1,2.0,,8.0,,
2025-04-13 17:00:00,351150400,ZIELONA GÓRA,2025,4,13,17,18.9,48,7.6,984.3,1006.7,208.0,3.0,,7.0,1,2.0,,8.0,,
2025-04-13 18:00:00,351150400,ZIELONA GÓRA,2025,4,13,18,18.2,51,7.9,984.7,1007.2,213.0,3.0,,7.0,3,2.0,,9.0,,
2025-04-13 19:00:00,351150400,ZIELONA GÓRA,2025,4,13,19,17.9,51,7.6,985.0,1007.5,215.0,4.0,,7.0,3,2.0,,8.0,,
2025-04-13 20:00:00,351150400,ZIELONA GÓRA,2025,4,13,20,16.7,55,7.6,985.3,1007.9,222.0,3.0,,5.0,1,2.0,,8.0,,
2025-04-13 21:00:00,351150400,ZIELONA GÓRA,2025,4,13,21,16.3,58,8.0,985.5,1008.2,228.0,3.0,,,0,,,8.0,,
2025-04-13 22:00:00,351150400,ZIELONA GÓRA,2025,4,13,22,15.9,60,8.1,985.8,1008.5,231.0,2.0,,,0,,,8.0,,
2025-04-13 23:00:00,351150400,ZIELONA GÓRA,2025,4,13,23,15.4,62,8.2,985.9,1008.7,214.0,2.0,,,0,,,8.0,,
2025-04-14 00:00:00,351150400,ZIELONA GÓRA,2025,4,14,0,14.8,65,8.3,985.9,1008.7,208.0,2.0,,,0,,,9.0,,
2025-04-14 01:00:00,351150400,ZIELONA GÓRA,2025,4,14,1,14.6,67,8.5,986.0,1008.8,223.0,2.0,,,0,,,8.0,,
2025-04-14 02:00:00,351150400,ZIELONA GÓRA,2025,4,14,2,14.2,70,8.8,986.2,1009.1,248.0,2.0,,,0,,,8.0,,
2025-04-14 03:00:00,351150400,ZIELONA GÓRA,2025,4,14,3,13.8,71,8.6,986.3,1009.2,235.0,2.0,,,0,,,8.0,,
2025-04-14 04:00:00,351150400,ZIELONA GÓRA,2025,4,14,4,13.6,73,8.8,986.7,1009.6,223.0,2.0,,,0,,,8.0,,
2025-04-14 05:00:00,351150400,ZIELONA GÓRA,2025,4,14,5,12.9,76,8.8,987.1,1010.1,225.0,1.0,,5.0,0,,,8.0,,
2025-04-14 06:00:00,351150400,ZIELONA GÓRA,2025,4,14,6,13.6,76,9.4,987.4,1010.3,211.0,2.0,,5.0,1,,,9.0,,
2025-04-14 07:00:00,351150400,ZIELONA GÓRA,2025,4,14,7,16.1,66,9.7,987.8,1010.5,208.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-14 08:00:00,351150400,ZIELONA GÓRA,2025,4,14,8,17.8,58,9.4,988.2,1010.8,232.0,2.0,,4.0,1,1.0,,8.0,,
2025-04-14 09:00:00,351150400,ZIELONA GÓRA,2025,4,14,9,19.5,53,9.7,988.2,1010.7,226.0,2.0,,3.0,3,1.0,,8.0,,
2025-04-14 10:00:00,351150400,ZIELONA GÓRA,2025,4,14,10,19.0,52,8.9,988.2,1010.7,222.0,3.0,,7.0,3,1.0,,8.0,,
2025-04-14 11:00:00,351150400,ZIELONA GÓRA,2025,4,14,11,20.2,45,7.9,987.9,1010.3,240.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-14 12:00:00,351150400,ZIELONA GÓRA,2025,4,14,12,20.5,46,8.5,988.0,1010.4,208.0,2.0,,7.0,3,1.0,,9.0,,
2025-04-14 13:00:00,351150400,ZIELONA GÓRA,2025,4,14,13,20.8,41,7.1,987.7,1010.1,205.0,3.0,,7.0,3,2.0,,8.0,,
2025-04-14 14:00:00,351150400,ZIELONA GÓRA,2025,4,14,14,20.9,43,7.8,987.6,1010.0,280.0,1.0,,7.0,1,2.0,,8.0,,
2025-04-14 15:00:00,351150400,ZIELONA GÓRA,2025,4,14,15,20.8,42,7.4,987.5,1009.9,227.0,1.0,,7.0,1,2.0,,8.0,,
2025-04-14 16:00:00,351150400,ZIELONA GÓRA,2025,4,14,16,20.0,47,8.3,987.7,1010.1,300.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-14 17:00:00,351150400,ZIELONA GÓRA,2025,4,14,17,19.5,46,7.6,987.6,1010.1,315.0,2.0,,7.0,1,2.0,,8.0,,
2025-04-14 18:00:00,351150400,ZIELONA GÓRA,2025,4,14,18,18.7,48,7.5,987.7,1010.2,350.0,1.0,,7.0,1,2.0,,9.0,,
2025-04-14 19:00:00,351150400,ZIELONA GÓRA,2025,4,14,19,17.5,50,7.0,988.1,1010.7,30.0,1.0,,7.0,3,2.0,,8.0,,
2025-04-14 20:00:00,351150400,ZIELONA GÓRA,2025,4,14,20,17.5,48,6.4,988.0,1010.6,37.0,1.0,,7.0,3,2.0,,8.0,,
2025-04-14 21:00:00,351150400,ZIELONA GÓRA,2025,4,14,21,18.1,47,6.6,987.8,1010.4,58.0,2.0,,,0,,,8.0,,
2025-04-14 22:00:00,351150400,ZIELONA GÓRA,2025,4,14,22,17.1,53,7.4,987.1,1009.7,82.0,1.0,,,0,,,8.0,,
2025-04-14 23:00:00,351150400,ZIELONA GÓRA,2025,4,14,23,16.1,59,8.1,986.6,1009.3,105.0,1.0,,,0,,,8.0,,
2025-04-15 00:00:00,351150400,ZIELONA GÓRA,2025,4,15,0,15.9,63,8.9,986.4,1009.1,138.0,2.0,,,0,,,9.0,,
2025-04-15 01:00:00,351150400,ZIELONA GÓRA,2025,4,15,1,15.2,67,9.1,985.9,1008.7,130.0,1.0,,,0,,,8.0,,
2025-04-15 02:00:00,351150400,ZIELONA GÓRA,2025,4,15,2,15.2,67,9.1,985.7,1008.5,135.0,3.0,,,0,,,8.0,,
2025-04-15 03:00:00,351150400,ZIELONA GÓRA,2025,4,15,3,13.9,72,8.9,985.2,1008.1,132.0,3.0,,,0,,,8.0,,
2025-04-15 04:00:00,351150400,ZIELONA GÓRA,2025,4,15,4,13.4,74,8.9,984.8,1007.7,135.0,3.0,,,0,,,8.0,,
2025-04-15 05:00:00,351150400,ZIELONA GÓRA,2025,4,15,5,12.8,78,9.1,984.7,1007.6,133.0,3.0,,2.0,0,,,8.0,,
2025-04-15 06:00:00,351150400,ZIELONA GÓRA,2025,4,15,6,14.2,73,9.4,984.4,1007.2,132.0,3.0,,2.0,3,,,9.0,,
2025-04-15 07:00:00,351150400,ZIELONA GÓRA,2025,4,15,7,15.7,67,9.6,984.1,1006.8,140.0,3.0,,5.0,3,1.0,,8.0,,
2025-04-15 08:00:00,351150400,ZIELONA GÓRA,2025,4,15,8,17.2,61,9.6,983.8,1006.4,134.0,5.0,11.0,6.0,3,2.0,,8.0,,
2025-04-15 09:00:00,351150400,ZIELONA GÓRA,2025,4,15,9,17.6,61,10.0,983.6,1006.1,137.0,5.0,10.0,7.0,3,1.0,,8.0,,
2025-04-15 10:00:00,351150400,ZIELONA GÓRA,2025,4,15,10,16.7,65,10.1,983.4,1006.0,136.0,4.0,,7.0,3,2.0,,8.0,,
2025-04-15 11:00:00,351150400,ZIELONA GÓRA,2025,4,15,11,16.6,67,10.4,983.3,1005.9,134.0,3.0,,7.0,3,2.0,,8.0,,
2025-04-15 12:00:00,351150400,ZIELONA GÓRA,2025,4,15,12,17.1,67,10.9,982.9,1005.4,139.0,4.0,,7.0,25,1.0,0.0,,6.0,
2025-04-15 13:00:00,351150400,ZIELONA GÓRA,2025,4,15,13,15.8,72,10.8,982.8,1005.4,129.0,4.0,9.0,7.0,2,2.0,,8.0,,
2025-04-15 14:00:00,351150400,ZIELONA GÓRA,2025,4,15,14,16.7,68,10.8,982.4,1005.0,128.0,4.0,,8.0,3,2.0,,8.0,,
2025-04-15 15:00:00,351150400,ZIELONA GÓRA,2025,4,15,15,16.8,66,10.4,981.9,1004.4,133.0,5.0,,7.0,1,2.0,,8.0,,
2025-04-15 16:00:00,351150400,ZIELONA GÓRA,2025,4,15,16,16.6,68,10.7,981.7,1004.3,139.0,5.0,10.0,7.0,2,2.0,,8.0,,
2025-04-15 17:00:00,351150400,ZIELONA GÓRA,2025,4,15,17,16.0,71,10.7,981.8,1004.4,141.0,5.0,10.0,7.0,2,2.0,,8.0,,
2025-04-15 18:00:00,351150400,ZIELONA GÓRA,2025,4,15,18,15.2,75,10.8,982.0,1004.7,137.0,4.0,,7.0,3,2.0,,9.0,,
2025-04-15 19:00:00,351150400,ZIELONA GÓRA,2025,4,15,19,14.6,78,10.8,982.1,1004.8,132.0,4.0,,7.0,3,2.0,,8.0,,
2025-04-15 20:00:00,351150400,ZIELONA GÓRA,2025,4,15,20,14.2,79,10.6,982.3,1005.1,138.0,4.0,,7.0,1,2.0,,8.0,,
2025-04-15 21:00:00,351150400,ZIELONA GÓRA,2025,4,15,21,13.7,83,10.9,982.4,1005.2,144.0,3.0,,,0,,,8.0,,
2025-04-15 22:00:00,351150400,ZIELONA GÓRA,2025,4,15,22,13.0,87,10.9,982.5,1005.4,146.0,2.0,,,0,,,8.0,,
2025-04-15 23:00:00,351150400,ZIELONA GÓRA,2025,4,15,23,12.7,89,10.9,982.5,1005.4,150.0,3.0,,,0,,,8.0,,
2025-04-16 00:00:00,351150400,ZIELONA GÓRA,2025,4,16,0,12.3,91,10.9,982.5,1005.4,151.0,3.0,,,0,,,9.0,,
2025-04-16 01:00:00,351150400,ZIELONA GÓRA,2025,4,16,1,12.0,93,10.9,983.1,1006.1,161.0,3.0,,,0,,,8.0,,
2025-04-16 02:00:00,351150400,ZIELONA GÓRA,2025,4,16,2,11.3,95,10.5,983.5,1006.5,165.0,2.0,,,0,,,8.0,,
2025-04-16 03:00:00,351150400,ZIELONA GÓRA,2025,4,16,3,11.7,95,10.9,984.0,1007.0,207.0,3.0,,,0,,,8.0,,
2025-04-16 04:00:00,351150400,ZIELONA GÓRA,2025,4,16,4,11.4,95,10.6,984.5,1007.5,217.0,2.0,,,0,,,8.0,,
2025-04-16 05:00:00,351150400,ZIELONA GÓRA,2025,4,16,5,11.6,95,10.8,985.4,1008.4,225.0,3.0,,3.0,0,,,8.0,,
2025-04-16 06:00:00,351150400,ZIELONA GÓRA,2025,4,16,6,13.8,84,11.1,985.8,1008.7,215.0,3.0,,1.0,1,,,9.0,,
2025-04-16 07:00:00,351150400,ZIELONA GÓRA,2025,4,16,7,15.8,75,11.4,986.3,1009.0,239.0,3.0,,1.0,1,0.0,,8.0,,
2025-04-16 08:00:00,351150400,ZIELONA GÓRA,2025,4,16,8,17.6,70,12.1,986.8,1009.4,228.0,3.0,,1.0,3,0.0,,8.0,,
2025-04-16 09:00:00,351150400,ZIELONA GÓRA,2025,4,16,9,19.1,62,11.6,987.3,1009.8,229.0,3.0,,1.0,2,0.0,,8.0,,
2025-04-16 10:00:00,351150400,ZIELONA GÓRA,2025,4,16,10,20.7,54,11.1,987.4,1009.8,160.0,3.0,,1.0,1,0.0,,8.0,,
2025-04-16 11:00:00,351150400,ZIELONA GÓRA,2025,4,16,11,22.3,45,9.8,987.5,1009.7,215.0,2.0,,4.0,3,0.0,,8.0,,
2025-04-16 12:00:00,351150400,ZIELONA GÓRA,2025,4,16,12,23.5,41,9.5,987.7,1009.9,213.0,3.0,,3.0,1,0.0,,9.0,,
2025-04-16 13:00:00,351150400,ZIELONA GÓRA,2025,4,16,13,24.7,39,9.8,987.4,1009.5,182.0,2.0,,5.0,3,1.0,,8.0,,
2025-04-16 14:00:00,351150400,ZIELONA GÓRA,2025,4,16,14,25.0,35,8.5,987.0,1009.0,138.0,2.0,,6.0,1,2.0,,8.0,,
2025-04-16 15:00:00,351150400,ZIELONA GÓRA,2025,4,16,15,24.9,38,9.6,987.0,1009.0,138.0,2.0,,6.0,2,1.0,,8.0,,
2025-04-16 16:00:00,351150400,ZIELONA GÓRA,2025,4,16,16,24.8,36,8.7,986.9,1008.9,134.0,3.0,,5.0,1,2.0,,8.0,,
2025-04-16 17:00:00,351150400,ZIELONA GÓRA,2025,4,16,17,24.1,35,7.7,986.7,1008.8,135.0,3.0,,3.0,3,1.0,,8.0,,
2025-04-16 18:00:00,351150400,ZIELONA GÓRA,2025,4,16,18,21.7,43,8.6,986.9,1009.2,91.0,1.0,,2.0,3,1.0,,9.0,,
2025-04-16 19:00:00,351150400,ZIELONA GÓRA,2025,4,16,19,21.8,45,9.3,986.8,1009.1,89.0,2.0,,1.0,1,0.0,,8.0,,
2025-04-16 20:00:00,351150400,ZIELONA GÓRA,2025,4,16,20,20.3,51,9.8,987.2,1009.6,136.0,3.0,,1.0,2,0.0,,8.0,,
2025-04-16 21:00:00,351150400,ZIELONA GÓRA,2025,4,16,21,19.0,57,10.3,987.3,1009.8,127.0,3.0,,,0,,,8.0,,
2025-04-16 22:00:00,351150400,ZIELONA GÓRA,2025,4,16,22,18.3,61,10.6,987.0,1009.5,133.0,3.0,,,0,,,8.0,,
2025-04-16 23:00:00,351150400,ZIELONA GÓRA,2025,4,16,23,17.6,63,10.5,986.9,1009.5,134.0,4.0,,,0,,,8.0,,
2025-04-17 00:00:00,351150400,ZIELONA GÓRA,2025,4,17,0,17.2,62,9.9,986.6,1009.2,135.0,3.0,,,0,,,9.0,,
2025-04-17 01:00:00,351150400,ZIELONA GÓRA,2025,4,17,1,16.7,61,9.1,986.0,1008.6,135.0,4.0,,,0,,,8.0,,
2025-04-17 02:00:00,351150400,ZIELONA GÓRA,2025,4,17,2,16.3,61,8.8,986.0,1008.7,132.0,3.0,,,0,,,8.0,,
2025-04-17 03:00:00,351150400,ZIELONA GÓRA,2025,4,17,3,15.8,60,8.0,985.4,1008.1,133.0,4.0,,,0,,,8.0,,
2025-04-17 04:00:00,351150400,ZIELONA GÓRA,2025,4,17,4,15.4,60,7.7,985.5,1008.2,133.0,4.0,,,0,,,8.0,,
2025-04-17 05:00:00,351150400,ZIELONA GÓRA,2025,4,17,5,15.3,61,7.8,985.8,1008.6,136.0,4.0,,7.0,0,,,8.0,,
2025-04-17 06:00:00,351150400,ZIELONA GÓRA,2025,4,17,6,15.7,61,8.2,985.8,1008.5,140.0,3.0,,7.0,1,,,9.0,,
2025-04-17 07:00:00,351150400,ZIELONA GÓRA,2025,4,17,7,18.2,55,9.0,985.6,1008.1,140.0,4.0,,6.0,1,2.0,,8.0,,
2025-04-17 08:00:00,351150400,ZIELONA GÓRA,2025,4,17,8,20.4,50,9.6,985.2,1007.5,138.0,4.0,,6.0,2,2.0,,8.0,,
2025-04-17 09:00:00,351150400,ZIELONA GÓRA,2025,4,17,9,22.3,42,8.8,985.5,1007.7,152.0,4.0,9.0,7.0,1,2.0,,8.0,,
2025-04-17 10:00:00,351150400,ZIELONA GÓRA,2025,4,17,10,24.1,38,8.9,985.4,1007.5,154.0,4.0,9.0,3.0,1,1.0,,8.0,,
2025-04-17 11:00:00,351150400,ZIELONA GÓRA,2025,4,17,11,25.6,34,8.6,985.0,1006.9,162.0,5.0,10.0,7.0,3,1.0,,8.0,,
2025-04-17 12:00:00,351150400,ZIELONA GÓRA,2025,4,17,12,26.4,29,6.9,984.6,1006.5,174.0,6.0,13.0,8.0,3,1.0,,9.0,,
2025-04-17 13:00:00,351150400,ZIELONA GÓRA,2025,4,17,13,26.8,28,6.8,984.4,1006.2,165.0,5.0,11.0,8.0,1,2.0,,8.0,,
2025-04-17 14:00:00,351150400,ZIELONA GÓRA,2025,4,17,14,26.2,28,6.2,983.9,1005.8,146.0,5.0,12.0,8.0,2,2.0,,8.0,,
2025-04-17 15:00:00,351150400,ZIELONA GÓRA,2025,4,17,15,26.0,28,6.1,983.7,1005.6,161.0,5.0,10.0,7.0,1,2.0,,8.0,,
2025-04-17 16:00:00,351150400,ZIELONA GÓRA,2025,4,17,16,25.3,30,6.5,984.1,1006.0,155.0,4.0,10.0,7.0,3,2.0,,8.0,,
2025-04-17 17:00:00,351150400,ZIELONA GÓRA,2025,4,17,17,24.1,35,7.7,984.2,1006.2,147.0,4.0,,7.0,3,2.0,,8.0,,
2025-04-17 18:00:00,351150400,ZIELONA GÓRA,2025,4,17,18,23.0,38,7.9,984.6,1006.7,141.0,3.0,,7.0,3,2.0,,9.0,,
2025-04-17 19:00:00,351150400,ZIELONA GÓRA,2025,4,17,19,22.1,41,8.2,984.6,1006.8,136.0,3.0,,6.0,1,2.0,,8.0,,
